dateraw,cp_flag,exdateraw,tauday,x,s,tr,money,oprice,volume,iv,deltachk
04Mar2026,C,13Mar2026,9,110.0,133.27000427246094,0.0375,-7.100991376554327,23.625,3.0,0.7324245507812499,0.9585462603642324
04Mar2026,C,13Mar2026,9,115.0,133.27000427246094,0.0375,-7.056539613983492,18.625,1.0,0.5932657861328126,0.9494175489205302
04Mar2026,C,13Mar2026,9,120.0,133.27000427246094,0.0375,-7.013979999564697,14.650000000000002,26.0,0.6860382958984376,0.8499158009531742
04Mar2026,C,13Mar2026,9,125.0,133.27000427246094,0.0375,-6.973158005044442,9.875,15.0,0.5405319384765627,0.7904840873084809
04Mar2026,C,13Mar2026,9,130.0,133.27000427246094,0.0375,-6.93393729189116,6.324999999999998,112.0,0.5180712255859375,0.6396105174639165
04Mar2026,C,13Mar2026,9,133.0,133.27000427246094,0.0375,-6.911122614124989,4.525,1539.0,0.507817421875,0.5306481419071563
04Mar2026,C,13Mar2026,9,135.0,133.27000427246094,0.0375,-6.896196963908313,3.6,2161.0,0.5153857055664062,0.45720489505663736
04Mar2026,C,13Mar2026,9,138.0,133.27000427246094,0.0375,-6.874218057189538,2.49,1200.0,0.5117236328125,0.3511014581676919
04Mar2026,C,13Mar2026,9,139.0,133.27000427246094,0.0375,-6.866997809216051,2.16,1160.0,0.5141650146484374,0.3193279951606648
04Mar2026,C,13Mar2026,9,140.0,133.27000427246094,0.0375,-6.859829319737439,1.9549999999999998,2541.0,0.5046436254882812,0.28419976132388136
04Mar2026,C,13Mar2026,9,142.0,133.27000427246094,0.0375,-6.845644684745482,1.5450000000000002,813.0,0.5139208764648437,0.23134015355691617
04Mar2026,C,13Mar2026,9,143.0,133.27000427246094,0.0375,-6.838627112086836,1.315,227.0,0.5097705273437501,0.20362530685442387
04Mar2026,C,13Mar2026,9,144.0,133.27000427246094,0.0375,-6.831658442770742,1.12,176.0,0.5070850073242188,0.17850671974518095
04Mar2026,C,13Mar2026,9,145.0,133.27000427246094,0.0375,-6.824737999926168,1.03,4776.0,0.5190477783203125,0.16282975332043437
04Mar2026,C,13Mar2026,9,146.0,133.27000427246094,0.0375,-6.817865120638406,0.9,75.0,0.5217332983398437,0.1442755807559527
04Mar2026,C,13Mar2026,9,147.0,133.27000427246094,0.0375,-6.8110391555680065,0.7949999999999999,105.0,0.526371923828125,0.12843679786881107
04Mar2026,C,13Mar2026,9,148.0,133.27000427246094,0.0375,-6.804259468582628,0.725,64.0,0.5361374511718751,0.11659722929825939
04Mar2026,C,13Mar2026,9,149.0,133.27000427246094,0.0375,-6.797525436401283,0.635,105.0,0.5390671093750001,0.10297408473434427
04Mar2026,C,13Mar2026,9,150.0,133.27000427246094,0.0375,-6.790836448250487,0.565,840.0,0.5444381494140625,0.09180684783406062
04Mar2026,C,13Mar2026,9,152.5,133.27000427246094,0.0375,-6.774307146299276,0.42000000000000004,39.0,0.5571333349609376,0.06858950516302961
04Mar2026,C,13Mar2026,9,155.0,133.27000427246094,0.0375,-6.758046625427496,0.32,273.0,0.5722699023437501,0.05201010377859143
04Mar2026,C,13Mar2026,9,157.5,133.27000427246094,0.0375,-6.742046284081055,0.315,160.0,0.6167030517578126,0.047753230665550865
04Mar2026,C,13Mar2026,9,160.0,133.27000427246094,0.0375,-6.726297927112916,0.2,283.0,0.6074258007812501,0.03150816160986066
04Mar2026,C,13Mar2026,9,162.5,133.27000427246094,0.0375,-6.710793740576951,0.165,95.0,0.6279334082031252,0.02544344585592549
04Mar2026,C,13Mar2026,9,165.0,133.27000427246094,0.0375,-6.695526268446162,0.105,54.0,0.6210975390625001,0.016522217707112073
04Mar2026,C,13Mar2026,9,167.5,133.27000427246094,0.0375,-6.680488391081622,0.085,72.0,0.63867548828125,0.013205984409311068
04Mar2026,C,13Mar2026,9,170.0,133.27000427246094,0.0375,-6.6656733052964805,0.115,541.0,0.70312796875,0.016132214462694135
04Mar2026,C,13Mar2026,9,172.5,133.27000427246094,0.0375,-6.651074505875329,0.065,136.0,0.6816438085937502,0.00942660419897641
04Mar2026,C,13Mar2026,9,175.0,133.27000427246094,0.0375,-6.636685768423229,0.08,100.0,0.73437765625,0.010821416241168861
04Mar2026,C,13Mar2026,9,177.5,133.27000427246094,0.0375,-6.622501133431272,0.07,59.0,0.7539087109375,0.009289457622771969
04Mar2026,C,13Mar2026,9,180.0,133.27000427246094,0.0375,-6.608514891456532,0.09,63.0,0.8105487695312499,0.010990610559088138
04Mar2026,C,13Mar2026,9,185.0,133.27000427246094,0.0375,-6.581115917268418,0.065,2.0,0.8359391406249999,0.007634828557179357
04Mar2026,C,13Mar2026,9,187.5,133.27000427246094,0.0375,-6.567692896936277,0.025,2.0,0.7773459765625,0.003183185022496845
04Mar2026,C,13Mar2026,9,200.0,133.27000427246094,0.0375,-6.503154375798706,0.03,10.0,0.92187578125,0.003210496984872888
04Mar2026,C,20Mar2026,16,100.0,133.27000427246094,0.0375,-7.197343223025318,33.575,34.0,0.7597680273437502,0.9709791123893616
04Mar2026,C,20Mar2026,16,110.0,133.27000427246094,0.0375,-7.1020330432209935,24.025,1.0,0.6709017285156251,0.9262021235488048
04Mar2026,C,20Mar2026,16,115.0,133.27000427246094,0.0375,-7.057581280650159,19.15,11.0,0.5747112841796875,0.9030613176782334
04Mar2026,C,20Mar2026,16,120.0,133.27000427246094,0.0375,-7.015021666231363,14.925,56.0,0.5639692041015626,0.8317825213777614
04Mar2026,C,20Mar2026,16,125.0,133.27000427246094,0.0375,-6.9741996717111086,10.975,36.0,0.5354050366210938,0.7396317350169672
04Mar2026,C,20Mar2026,16,130.0,133.27000427246094,0.0375,-6.934978958557827,7.675,397.0,0.5205126074218749,0.6169695988928684
04Mar2026,C,20Mar2026,16,135.0,133.27000427246094,0.0375,-6.8972386305749795,5.075,1402.0,0.5111132873535156,0.4794005138322606
04Mar2026,C,20Mar2026,16,138.0,133.27000427246094,0.0375,-6.875259723856205,3.8250000000000006,439.0,0.5046436254882812,0.39677444589131383
04Mar2026,C,20Mar2026,16,139.0,133.27000427246094,0.0375,-6.868039475882718,3.575,17.0,0.5131884619140624,0.37343389702327784
04Mar2026,C,20Mar2026,16,140.0,133.27000427246094,0.0375,-6.860870986404105,3.1999999999999997,5664.0,0.5079394909667969,0.3465620997568113
04Mar2026,C,20Mar2026,16,141.0,133.27000427246094,0.0375,-6.853753518635242,2.98,391.0,0.5152636364746093,0.3251078687852921
04Mar2026,C,20Mar2026,16,142.0,133.27000427246094,0.0375,-6.846686351412149,2.6,51.0,0.5048877636718749,0.29742127195303836
04Mar2026,C,20Mar2026,16,143.0,133.27000427246094,0.0375,-6.839668778753502,2.4,95.0,0.5102588037109376,0.27732637454794606
04Mar2026,C,20Mar2026,16,144.0,133.27000427246094,0.0375,-6.8327001094374085,2.1799999999999997,9.0,0.5117236328125,0.25660483456625993
04Mar2026,C,20Mar2026,16,145.0,133.27000427246094,0.0375,-6.825779666592835,1.9649999999999999,2014.0,0.5117236328125,0.23624270169147732
04Mar2026,C,20Mar2026,16,146.0,133.27000427246094,0.0375,-6.818906787305073,1.76,60.0,0.5109912182617188,0.21655962177389743
04Mar2026,C,20Mar2026,16,147.0,133.27000427246094,0.0375,-6.812080822234673,1.63,21.0,0.5170946728515625,0.20146723644295472
04Mar2026,C,20Mar2026,16,148.0,133.27000427246094,0.0375,-6.8053011352492945,1.47,106.0,0.5180712255859375,0.18482881216879027
04Mar2026,C,20Mar2026,16,149.0,133.27000427246094,0.0375,-6.79856710306795,1.415,11.0,0.5312546875,0.17549553736095674
04Mar2026,C,20Mar2026,16,150.0,133.27000427246094,0.0375,-6.791878114917154,1.22,2540.0,0.5241746801757812,0.15679730350132803
04Mar2026,C,20Mar2026,16,152.5,133.27000427246094,0.0375,-6.775348812965943,0.91,128.0,0.5224657128906249,0.12252246608878503
04Mar2026,C,20Mar2026,16,155.0,133.27000427246094,0.0375,-6.759088292094162,0.78,903.0,0.5422409057617189,0.10397218003745956
04Mar2026,C,20Mar2026,16,157.5,133.27000427246094,0.0375,-6.7430879507477215,0.615,58.0,0.5488326367187502,0.08348800365587467
04Mar2026,C,20Mar2026,16,160.0,133.27000427246094,0.0375,-6.727339593779583,0.52,4803.0,0.5644574804687501,0.07027283773743345
04Mar2026,C,20Mar2026,16,162.5,133.27000427246094,0.0375,-6.711835407243617,0.42000000000000004,237.0,0.5732464550781251,0.057223097708938415
04Mar2026,C,20Mar2026,16,165.0,133.27000427246094,0.0375,-6.696567935112829,0.365,1884.0,0.5903361279296876,0.04918355838711195
04Mar2026,C,20Mar2026,16,167.5,133.27000427246094,0.0375,-6.681530057748288,0.355,5.0,0.6191444335937502,0.045894791621016624
04Mar2026,C,20Mar2026,16,170.0,133.27000427246094,0.0375,-6.666714971963148,0.23999999999999996,623.0,0.6059609716796877,0.03271722849952051
04Mar2026,C,20Mar2026,16,175.0,133.27000427246094,0.0375,-6.637727435089896,0.16999999999999998,347.0,0.6269568554687501,0.022907608252617284
04Mar2026,C,20Mar2026,16,180.0,133.27000427246094,0.0375,-6.609556558123199,0.125,304.0,0.65039412109375,0.016702440643040745
04Mar2026,C,20Mar2026,16,185.0,133.27000427246094,0.0375,-6.582157583935085,0.13,1083.0,0.70312796875,0.016051055822617958
04Mar2026,C,20Mar2026,16,190.0,133.27000427246094,0.0375,-6.555489336852923,0.07500000000000001,32.0,0.6992217578125001,0.009691158520994319
04Mar2026,C,20Mar2026,16,195.0,133.27000427246094,0.0375,-6.529513850449662,0.045000000000000005,95.0,0.6992217578125001,0.005942705150166819
04Mar2026,C,20Mar2026,16,210.0,133.27000427246094,0.0375,-6.455405878295941,0.055,35.0,0.8320329296874999,0.005971581593276841
04Mar2026,C,20Mar2026,16,220.0,133.27000427246094,0.0375,-6.408885862661048,0.030000000000000002,4.0,0.851563984375,0.003333431011876395
04Mar2026,C,20Mar2026,16,250.0,133.27000427246094,0.0375,-6.281052491151163,0.029999999999999995,44.0,1.0390673046875003,0.0027570664777247186
04Mar2026,C,27Mar2026,23,120.0,133.27000427246094,0.0375,-7.01606333289803,15.575000000000001,7.0,0.5441940112304688,0.8032795278546636
04Mar2026,C,27Mar2026,23,125.0,133.27000427246094,0.0375,-6.975241338377775,11.899999999999999,15.0,0.5305222729492188,0.7140922727428403
04Mar2026,C,27Mar2026,23,130.0,133.27000427246094,0.0375,-6.936020625224494,8.75,8.0,0.5197801928710937,0.6078605823776907
04Mar2026,C,27Mar2026,23,135.0,133.27000427246094,0.0375,-6.898280297241646,6.25,139.0,0.5163622583007812,0.49343256355545095
04Mar2026,C,27Mar2026,23,139.0,133.27000427246094,0.0375,-6.869081142549384,4.6,104.0,0.5102588037109376,0.40277803567111337
04Mar2026,C,27Mar2026,23,140.0,133.27000427246094,0.0375,-6.861912653070772,4.275,252.0,0.5113574255371094,0.38162954787097875
04Mar2026,C,27Mar2026,23,141.0,133.27000427246094,0.0375,-6.854795185301908,4.0,54.0,0.5148974291992188,0.3619265732530478
