dateraw,cp_flag,exdateraw,tauday,X,s,tr,money,oprice,volume,iv,deltachk
17Oct2025,C,31Oct2025,14,65.0,70.12999725341797,0.042,-6.986051965804498,5.025,12.0,0.4008848974609375,0.847862754432487
17Oct2025,C,31Oct2025,14,66.0,70.12999725341797,0.042,-6.97078449367371,4.275,6.0,0.37402969726562496,0.8125144540087927
17Oct2025,C,31Oct2025,14,67.0,70.12999725341797,0.042,-6.9557466163091695,3.45,16.0,0.36377589355468753,0.7577543798125265
17Oct2025,C,31Oct2025,14,68.0,70.12999725341797,0.042,-6.940931530524029,2.91,264.0,0.3618227880859375,0.689141345404992
17Oct2025,C,31Oct2025,14,69.0,70.12999725341797,0.042,-6.926332731102876,2.115,188.0,0.2985909985351562,0.6310243904741164
17Oct2025,C,31Oct2025,14,70.0,70.12999725341797,0.042,-6.911943993650777,1.4449999999999998,473.0,0.26197027099609377,0.53713359891476
17Oct2025,C,31Oct2025,14,71.0,70.12999725341797,0.042,-6.897759358658821,0.97,132.0,0.2563550927734375,0.42528892532234097
17Oct2025,C,31Oct2025,14,72.0,70.12999725341797,0.042,-6.883773116684081,0.62,241.0,0.2524488818359375,0.317410576235968
17Oct2025,C,31Oct2025,14,73.0,70.12999725341797,0.042,-6.869979794551745,0.375,54.0,0.24805439453125,0.22119607766053395
17Oct2025,C,31Oct2025,14,74.0,70.12999725341797,0.042,-6.856374142495966,0.20500000000000002,193.0,0.249030947265625,0.14826097040793995
17Oct2025,C,31Oct2025,14,75.0,70.12999725341797,0.042,-6.842951122163825,0.14,210.0,0.26758544921875,0.11044539204975523
17Oct2025,C,31Oct2025,14,76.0,70.12999725341797,0.042,-6.829705895413805,0.06,28.0,0.27637442382812494,0.07661067196438036
17Oct2025,C,31Oct2025,14,78.0,70.12999725341797,0.042,-6.803730409010544,0.035,34.0,0.3086006640625,0.04429350201538049
17Oct2025,C,07Nov2025,21,64.0,70.12999725341797,0.042,-7.002722819007131,6.625,12.0,0.6726106958007814,0.7462030374777645
17Oct2025,C,07Nov2025,21,66.0,70.12999725341797,0.042,-6.971951160340377,4.75,3.0,0.34717449707031245,0.7880060464576665
17Oct2025,C,07Nov2025,21,68.0,70.12999725341797,0.042,-6.942098197190695,3.225,23.0,0.33667655517578127,0.6744472238976116
17Oct2025,C,07Nov2025,21,69.0,70.12999725341797,0.042,-6.927499397769543,2.41,161.0,0.2795482202148437,0.6224117778879577
17Oct2025,C,07Nov2025,21,70.0,70.12999725341797,0.042,-6.913110660317443,1.8250000000000002,246.0,0.2690502783203125,0.5392169751604193
17Oct2025,C,07Nov2025,21,71.0,70.12999725341797,0.042,-6.898926025325487,1.3250000000000002,88.0,0.2622144091796875,0.4498026888482456
17Oct2025,C,07Nov2025,21,72.0,70.12999725341797,0.042,-6.884939783350748,0.925,105.0,0.25708750732421876,0.3606488433441793
17Oct2025,C,07Nov2025,21,73.0,70.12999725341797,0.042,-6.871146461218411,0.625,88.0,0.25440198730468755,0.2785420322437063
17Oct2025,C,07Nov2025,21,74.0,70.12999725341797,0.042,-6.857540809162633,0.41500000000000004,104.0,0.252937158203125,0.20748271095203802
17Oct2025,C,07Nov2025,21,75.0,70.12999725341797,0.042,-6.844117788830492,0.30999999999999994,111.0,0.2739330419921875,0.17051028994417344
17Oct2025,C,07Nov2025,21,76.0,70.12999725341797,0.042,-6.830872562080471,0.20500000000000002,32.0,0.28076891113281244,0.1305016190595485
